name,outer,inner,N,nnz,coo_sd,coo_mflops,coo_sum,coo_l1,coo_l2,coo_l3,coo_bp,csr_sd,csr_mflops,csr_sum,csr_l1,csr_l2,csr_l3,csr_bp,dia_sd,dia_mflops,dia_sum,dia_l1,dia_l2,dia_l3,dia_bp,ell_sd,ell_mflops,ell_sum,ell_l1,ell_l2,ell_l3,ell_bp
polbooks,30,100000,105,882,254.015104,1382.86,22701,19597,407,205,0,461.595649,2383.28,22701,2657,224,17,0,-1,-1,-1,-1,-1,-1,-1,145.748098,798.277,22701,102218098,462,137,0
netscience,30,10000,1589,5484,291.401494,1523.59,28742,348181355,1019,22,0,337.540723,1846.93,28742,261149380,1177,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cond-mat-2005,30,500,40421,351382,213.468520,1169.2,42699,3323820582,340588423,1061,0,271.053464,1484.58,42699,2859347418,261861375,1784,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
karate,30,1000000,34,156,287.403777,1568.42,26577,2731,226,93,0,409.677439,2221.04,26577,657,169,51,0,-1,-1,-1,-1,-1,-1,-1,103.934773,569.251,26577,14267,1874,86,2
trdheim,30,1,22098,1935324,164.019168,898.229,4005,12019040,2954943,607975,0,421.335681,2306.66,4005,7850930,2533031,423662,1,-1,-1,-1,-1,-1,-1,-1,225.204955,1232.77,4005,22755186,8070023,694250,0
x104,30,1,108384,8713602,161.679013,885.208,26544,55475975,15488962,2536588,0,404.931741,2217.56,26544,36225194,13483121,2216632,1,-1,-1,-1,-1,-1,-1,-1,113.427354,620.586,26544,172521223,60106615,5167544,0
shipsec1,30,1,140874,3568176,191.218656,1046.98,20043,23930352,7403943,1146938,0,390.516717,2136.85,20043,16395558,5912108,886008,3,-1,-1,-1,-1,-1,-1,-1,139.412222,763.317,20043,71200112,24803028,1857210,0
ship_003,30,1,121728,3777036,187.033994,1023.91,35742,25867810,7086063,1172424,0,405.942091,2220.91,35742,17595165,5993232,936389,3,-1,-1,-1,-1,-1,-1,-1,128.326611,702.582,35742,73874855,26145945,2066060,0
tsyl201,30,1,20685,2454957,158.709906,869.283,11676,15616725,3757371,797288,0,418.001294,2289.11,11676,10334409,3515116,568621,0,-1,-1,-1,-1,-1,-1,-1,289.636838,1584.85,11676,23602324,7291183,652877,0
halfb,30,1,224617,12387821,170.179967,932.056,2870,80379473,23282805,4289683,0,402.505239,2204.11,2870,53192289,20735803,3359543,1,-1,-1,-1,-1,-1,-1,-1,169.117520,926.049,2870,179895256,71409193,5080698,0
fcondp2,30,1,201822,11294316,171.590446,939.76,11718,71723242,19669681,3526648,0,413.198900,2263.02,11718,47052127,17876820,2795097,1,-1,-1,-1,-1,-1,-1,-1,220.122379,1205.44,11718,124918833,46230261,3447236,0
m_t1,30,1,97578,9753570,161.450726,884.214,50863,61972916,15091578,3000545,0,413.676488,2265.67,50863,40107260,14545057,2291762,0,-1,-1,-1,-1,-1,-1,-1,160.025430,876.317,50863,159827067,55664882,4233470,0
ship_001,30,1,34920,3896496,159.324039,872.584,6000,24909202,6112601,1284121,0,415.617568,2274.11,6000,16416441,6033149,1047311,0,-1,-1,-1,-1,-1,-1,-1,117.496716,643.365,6000,85642811,28144182,2208916,0
crplat2,30,500,18010,960946,180.439872,988.309,48219,3085946292,308691644,42995999,0,460.554470,2522.55,48219,2011230658,155337663,4601573,1,-1,-1,-1,-1,-1,-1,-1,321.605214,1761.49,48219,4459346969,644602641,3488025,0
troll,30,1,213453,11985111,172.474140,944.626,54567,77216270,21391718,3802992,0,412.084629,2256.93,54567,50903344,19208003,3056481,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shipsec5,30,1,179860,4598604,192.917244,1056.39,56051,30390040,8786820,1443295,0,404.936645,2217.87,56051,20644770,7534562,1168652,3,-1,-1,-1,-1,-1,-1,-1,126.362400,691.87,56051,95492554,32845026,2555610,0
fullb,30,1,199187,11708077,168.685928,923.797,31985,77058045,21675777,4015007,0,403.048342,2207.08,31985,51275813,19967485,3158597,1,-1,-1,-1,-1,-1,-1,-1,150.311597,823.029,31985,187703360,73887819,5472941,0
shipsec8,30,1,114919,3303553,189.584227,1038.39,3052,22149230,6342976,1037763,0,402.214925,2199.68,3052,15052574,5448826,847004,3,-1,-1,-1,-1,-1,-1,-1,110.342170,604.099,3052,73607519,25292249,2029068,0
thread,30,1,29736,4444880,156.691939,858.038,5532,28184372,6321609,1401060,0,413.768858,2266.25,5532,18491852,6524500,1094267,0,-1,-1,-1,-1,-1,-1,-1,184.138490,1008.5,5532,63543899,22695258,1726776,0
bundle1,30,500,10581,770811,171.656069,940.194,56800,2635948376,155198146,14706812,0,463.770027,2540.16,56800,1598156082,99001896,834565,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Chem97ZtZ,30,10000,2541,7361,283.490799,1552.69,55780,560036130,5022,33,0,345.385441,1891.53,55780,459256001,3686,121,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shallow_water1,30,500,81920,327680,261.049876,1429.8,37664,1188205616,94901637,339664,0,344.955142,1889.37,37664,923493582,80009693,2016,0,-1,-1,-1,-1,-1,-1,-1,404.709112,2216.65,37664,1302045760,379254725,1265,0
shallow_water2,30,500,81920,327680,256.677980,1405.86,5248,1189666171,93133693,4433,0,336.991944,1845.77,5248,925437325,79851396,1607,0,-1,-1,-1,-1,-1,-1,-1,404.565474,2215.87,5248,1301763886,379202424,674,0
bayer07,30,5000,3268,20963,240.484387,1317.17,64990,666886789,25867906,31,0,417.825288,2288.43,64990,494737200,12715769,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d_dyn1,30,1000000,87,232,312.700931,1709.07,45369,3392,288,60,0,347.751121,1904.69,45369,3566,225,80,0,-1,-1,-1,-1,-1,-1,-1,140.927558,771.824,45369,22290,501,63,1
meg1,30,1000,2904,58142,190.372931,1042.45,30724,384785894,22991720,41,0,449.310643,2460.8,30724,252821417,13698590,21,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer09,30,10000,3083,11767,286.721985,1568.74,20627,791360003,18223318,144,0,370.230106,2011.43,20627,624227688,18228,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d_dyn,30,1000000,87,230,316.047438,1727.93,39795,3121,309,37,0,339.243099,1857.94,39795,3639,292,164,0,-1,-1,-1,-1,-1,-1,-1,140.046971,767.064,39795,26769,610,89,1
bayer05,30,5000,3268,20712,242.165056,1324.8,43221,658833268,25275886,179,0,398.303172,2157.5,43221,491837429,17332900,27,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer10,30,1000,13436,71594,271.593706,1486.61,5954,502756990,38736766,59,0,382.873443,2096.21,5954,368028114,28749922,51,1,-1,-1,-1,-1,-1,-1,-1,98.770014,540.976,48046,2197559147,141941877,1075,0
bayer02,30,1000,13935,63307,286.284543,1567.98,64320,442582069,34096291,43,0,399.317826,2186.98,64320,328378214,25039882,24,0,-1,-1,-1,-1,-1,-1,-1,91.472836,500.897,64320,2112648811,133881351,289,0
bayer08,30,5000,3008,20698,239.763906,1312.23,20902,652293853,34232309,49,0,421.468500,2308.38,20902,480601377,16567477,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d_ss,30,1000000,53,144,351.616053,1925.83,43526,2007,528,80,0,343.273705,1865.82,43526,790,205,14,0,-1,-1,-1,-1,-1,-1,-1,182.003324,996.809,43526,2867,221,80,2
bayer04,30,1000,20545,85537,287.767816,1576.13,8180,614560872,51586068,69,0,360.987937,1977.11,8180,463308343,32464388,73,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
meg4,30,5000,5860,25258,272.484545,1490.51,63916,854509042,44198415,57,0,365.920759,2003.86,63916,666784950,26125973,23,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b_dyn,30,100000,1089,4144,314.070628,1720.17,59618,2752482721,1378,158,0,383.231122,2097.14,59618,2093418585,1248,41,0,-1,-1,-1,-1,-1,-1,-1,158.553619,868.43,59618,4568085574,278482,201,0
poli,30,10000,4008,8188,292.045184,1582.65,47324,734078599,9917,92,0,236.635955,1292.4,47324,630886209,5130,70,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer03,30,5000,6747,29195,274.626213,1503.46,14344,955626903,60160018,162,0,383.678086,2101.23,14344,743343813,29209077,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
poli_large,30,5000,15575,33033,242.517470,1326.89,60359,1398204910,122026717,46,0,199.628998,1093.4,60359,1226712044,88840527,52,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer06,30,5000,3008,20715,236.797628,1296.96,1966,651921700,23163163,195,0,421.706960,2303.53,1966,481504138,127785,37,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b2_ss,30,100000,1089,3895,316.438317,1733.17,4481,2591554390,1765,63,0,380.664317,2084.91,4481,1941474211,839,40,0,-1,-1,-1,-1,-1,-1,-1,163.943173,897.952,4481,4152713296,16872,374,0
poli3,30,5000,16955,37849,249.132792,1364.39,14731,2640443690,150453904,58,0,156.226539,855.59,14731,2393984735,75480069,56,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer01,30,500,57735,275094,279.006006,1528.16,45249,963233211,70390233,407,0,391.794685,2145.81,45249,715242330,56216321,343,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
poli4,30,1000,33833,73249,255.643934,1400.19,794,1159553063,133711430,52,0,219.906341,1204.42,794,1053717535,91244883,180,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
airfoil_2d,30,500,14214,259688,229.265504,1255.73,17560,882775884,50297717,542,0,415.339185,2274.87,17560,580997767,35512654,413,4,-1,-1,-1,-1,-1,-1,-1,330.869351,1812.23,17560,1214759704,217007373,474,0
Pres_Poisson,30,500,14822,715804,187.686275,1028,54756,2334201146,145663709,5180616,0,464.989388,2546.82,54756,1520714193,100452235,7447,1,-1,-1,-1,-1,-1,-1,-1,419.557646,2298,54756,2763610639,256719544,6043,0
ted_A_unscaled,30,500,10605,424587,178.379649,977.022,47895,1365709965,70238394,3004,0,456.693598,2501.39,47895,885999301,48518286,884,1,-1,-1,-1,-1,-1,-1,-1,116.129006,636.063,252,5335960891,528553700,62369808,0
ted_B,30,500,10605,144579,224.930295,1231.98,31271,472278476,28107755,64,0,464.514688,2544.12,31271,321722456,20234125,635,1,211.574371,1158.83,31271,2085126282,105657747,192,0,125.386608,686.765,38991,1663264937,53825550,391,0
ted_A,30,500,10605,424587,178.349119,976.838,32996,1365463993,70476816,4522,0,456.207292,2498.67,32996,885848462,48963968,1722,1,-1,-1,-1,-1,-1,-1,-1,116.322792,637.125,33178,5337468842,526626529,58550267,0
ted_B_unscaled,30,500,10605,144579,224.221840,1228.01,2709,472371762,27914957,103,0,462.319570,2531.51,2709,321830866,20577815,1411,1,212.031650,1161.26,2709,2088634860,120091666,727,0,125.192906,685.702,10429,1663072651,58549994,413,0
as-735,30,5000,7716,26467,225.045840,1231.73,29144,1422484918,53447904,47,0,176.783245,968.263,29144,1170774994,29206782,176,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wiki-Talk,30,1,2394385,5021410,79.150737,433.453,40899,150611317,126126696,39080862,0,93.365169,511.212,40899,150921374,123875340,30670795,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-Slashdot090216,30,500,81871,545671,181.113721,991.994,7747,6056757668,1198760998,1982814,0,219.622889,1202.91,7747,5372274085,1165074362,12285,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-CondMat,30,500,23133,186936,215.519823,1180.43,21616,2439288990,78179274,106,0,262.177048,1435.95,21616,2205848300,66084373,509,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-PA,30,1,1090920,3083796,203.233554,1113.02,4579,30189038,11128544,2197026,0,149.259983,817.524,4579,25595256,6944957,1845479,11,-1,-1,-1,-1,-1,-1,-1,89.160875,488.096,21486,67123197,26706713,5070745,0
soc-sign-epinions,30,500,131828,841372,169.106281,926.223,14518,9794973571,3261673506,214078751,0,207.203919,1134.9,14518,8833136595,2897025305,41119580,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
email-EuAll,30,500,265214,420045,230.430965,1262.1,58768,3442511852,1407616852,13938799,0,132.220226,724.192,58768,3259156489,1214057286,801738,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella05,30,5000,8846,31839,263.685898,1444.25,7624,1775848863,71265139,93,0,212.813344,1163.96,7624,1454882956,31119421,28,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella25,30,1000,22687,54705,239.209915,1307.93,59213,1209337312,93104907,43,0,188.115365,1030.33,59213,1131621872,38096826,30,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-CA,30,1,1971281,5533214,200.845833,1099.87,63117,55415749,21181400,4301420,0,146.333950,801.402,63117,47328844,13645162,3773102,11,-1,-1,-1,-1,-1,-1,-1,67.770942,371.117,20890,152812367,61658837,12928488,0
web-NotreDame,30,1,325729,1497134,186.213502,1019.82,64863,12408209,4396024,877974,0,256.371888,1403.89,64863,9944329,3741716,660388,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-HepPh,30,500,12008,237010,177.903718,974.39,57903,2175427200,44345214,698,0,361.499409,1979.97,57903,1753620327,44585255,162,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
email-Enron,30,500,36692,367662,193.693760,1060.9,41666,2331568003,235234212,1621,0,293.651191,1608.36,41666,1830334016,183363024,2496,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella08,30,5000,6301,20777,267.035686,1462.6,34741,900714790,34138803,42,0,225.311605,1233.85,34741,733339802,8284134,44,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-Stanford,30,1,281903,2312497,121.829768,666.621,42545,65048484,47140388,13337053,0,156.802291,858.574,42545,60764050,42514003,9064604,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cit-HepTh,30,500,27770,352807,201.288567,1102.5,2114,3312315360,206464493,2308,0,326.252711,1786.94,2114,2775164903,112360530,1024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-BerkStan,30,1,685230,7600595,199.099590,1090.36,54713,52440814,17345566,3414145,0,312.285377,1710.38,54713,37511137,13428071,2821077,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-Epinions1,30,500,75888,508837,189.340072,1037.06,17359,4051413211,580451711,1891973,0,242.076727,1325.9,17359,3384114796,504570804,19931,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0312,30,1,400727,3200440,133.550708,731.351,584,67236292,51898628,16246323,0,174.747669,955.807,584,61171825,46248173,11855874,3,-1,-1,-1,-1,-1,-1,-1,127.813977,699.858,584,93168440,66186910,12823555,0
soc-sign-Slashdot081106,30,500,77357,516575,181.692106,995.153,15401,5688374036,892795782,295531,0,222.583949,1219.14,15401,5029735221,888233636,42140,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella04,30,5000,10879,39994,260.698761,1427.57,36826,2495129444,111981075,67,0,208.953174,1143.63,36826,2080448993,44105264,110,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-sign-Slashdot090221,30,500,82144,549202,181.909306,996.353,22778,6093932318,1081529245,4227450,0,222.332213,1217.76,22778,5412639992,1030569932,20286,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wiki-Vote,30,500,8297,103689,180.103341,986.434,16809,516513894,20350662,138,0,321.011751,1758.16,16809,356473858,18316615,31,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-AstroPh,30,500,18772,396160,183.685259,1006.06,50455,4789516303,77066314,987,0,370.271698,2028.02,50455,4209454552,95554536,1115,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella24,30,1000,26518,65369,242.201693,1326.07,41510,1488781645,95677677,35,0,182.047484,994.142,41510,1396676153,76782559,51,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-GrQc,30,5000,5242,28980,235.802059,1291.17,5511,1209722320,38738521,61,0,218.731444,1195.07,5511,889805283,28876898,178,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-caida,30,500,31379,106762,212.645855,1164.58,19616,987114822,77742776,53,0,156.194017,855.503,19616,880800245,80012880,87,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella09,30,5000,8114,26013,256.789498,1404.53,52230,1305114055,46236645,52,0,219.260541,1200.83,52230,1081416316,25894507,34,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca-HepTh,30,1000,9877,51971,239.915983,1284.91,41878,906570264,25912078,43,0,206.196831,1107.2,41878,752617804,12211823,25,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
web-Google,30,1,916428,5105039,88.755525,485.918,47071,200167931,162247498,31629577,0,122.152386,668.671,47071,173366493,152961152,23109744,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
roadNet-TX,30,1,1393383,3843320,206.029869,1128.41,2257,37242824,13356920,2775732,0,147.951095,810.158,2257,31582556,8284938,2407342,11,-1,-1,-1,-1,-1,-1,-1,69.040810,378.051,18906,102239881,39974222,7879074,0
soc-Slashdot0902,30,500,82168,948464,174.347253,954.936,29459,10362796661,1789875693,137400111,0,281.721360,1543.04,29459,9172557985,1772425962,25617162,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cit-HepPh,30,500,34546,421578,204.136747,1118.1,10802,4871494588,152472580,5028,0,314.998667,1725.29,10802,4279633377,179150230,1871,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0302,30,1,262111,1234877,155.112702,846.947,65104,27429153,16990826,4456232,0,202.311900,1101.83,65104,25360687,14988924,1957550,1,-1,-1,-1,-1,-1,-1,-1,191.768933,1042.93,65104,31565426,17673541,1417712,0
p2p-Gnutella06,30,5000,8717,31525,262.155227,1435.75,11393,1712238014,74709642,165,0,219.998152,1204.94,11393,1397547679,39723315,35,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Oregon-1,30,5000,11492,46818,218.560427,1197.09,3653,2852238262,100070508,122,0,189.695742,1039,3653,2426064506,67104956,52,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Oregon-2,30,1000,11806,65460,204.141107,1115.67,18680,785479984,33297889,88,0,227.044697,1243.56,18680,620988269,24543847,38,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cit-Patents,30,1,3774768,16518948,61.008631,334.099,59875,685059757,562683787,175175665,0,72.858576,399.015,59875,661096553,539841758,135985215,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
as-Skitter,30,1,1696415,22190596,132.831918,727.49,26520,332496952,182352725,61971597,0,192.308944,1053.18,26520,281458070,163985940,48780476,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0505,30,1,410236,3356824,133.943899,733.443,62240,69046114,53122396,16580556,0,177.722980,973.002,62240,62608876,47157554,12069711,3,-1,-1,-1,-1,-1,-1,-1,125.006922,684.391,62240,95865516,68232701,13293132,0
p2p-Gnutella30,30,1000,36682,88328,229.312437,1255.98,60450,2128480674,271145534,81,0,186.493210,1021.46,60450,2012505420,111564508,80,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
p2p-Gnutella31,30,500,62586,147892,214.889301,1176.95,51069,1875951332,398566714,157,0,179.618911,983.768,51069,1775618040,316915833,189,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
soc-Slashdot0811,30,500,77360,905468,176.917577,969.013,24975,9839934624,1531181657,99356923,0,289.329621,1584.72,24975,8693128436,1492481876,14085905,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0601,30,1,403394,3387388,134.501363,736.365,21668,69609801,53912812,16966521,0,177.795126,973.425,21668,63111088,48033807,12387707,3,-1,-1,-1,-1,-1,-1,-1,128.652362,704.241,21668,95744502,68726002,13337508,0
a5esindl,30,500,60008,255004,273.664641,1498.91,62476,1052237996,87280184,216,0,372.933173,2042.45,62476,829111878,67525126,364,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ncvxqp9,30,1000,16554,54040,313.942509,1691.62,3569,514898368,40394955,33,0,355.466767,1945.73,3569,427306875,22880682,25,0,-1,-1,-1,-1,-1,-1,-1,161.604485,883.824,3569,971486504,69403061,49,0
stokes64s,30,500,12546,140034,253.437128,1387.39,35901,472454739,27844408,85,0,496.875387,2701.68,35901,325020040,22243447,46,0,-1,-1,-1,-1,-1,-1,-1,386.262605,2109.55,35901,605922239,29341827,84,0
c-71,30,500,76638,859520,208.077722,1139.68,38061,4184223519,438396384,25545789,0,390.989965,2141.53,38061,3156546245,290755371,6977583,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
exdata_1,30,1,6001,2269500,148.177760,811.134,47531,14430424,2995153,664107,0,411.933383,2255.37,47531,8889766,2767609,475942,0,149.433461,812.291,47531,71464878,5981156,1913818,0,102.964698,563.499,10918,43181812,6869776,1421197,0
c-68,30,500,64810,565996,216.270126,1184.56,43244,2670066263,209670539,989589,0,362.339000,1984.34,43244,2004035572,148813051,32938,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
aug3dcqp,30,500,35543,128115,321.177374,1759.11,41655,524642260,49966711,66,0,361.034716,1975.56,41655,409382628,26939509,81,0,-1,-1,-1,-1,-1,-1,-1,175.119578,959.143,25907,971352747,193213628,267,0
cont-300,30,500,180895,988195,291.254072,1595.24,2172,3436230830,862239627,81987045,0,374.718311,2052.39,2172,2557102870,354439911,25311793,0,-1,-1,-1,-1,-1,-1,-1,378.445442,2072.79,2172,4061928239,1107985052,28822592,0
helm2d03,30,1,392257,2741935,230.955093,1264.93,59699,21988176,8591031,1253585,0,350.913383,1921.4,59699,16790194,7017973,892193,0,-1,-1,-1,-1,-1,-1,-1,267.076505,1460.43,59699,30500035,15425489,839203,0
brainpc2,30,500,27607,179395,250.751450,1373.25,53486,682446063,48274064,99,0,411.994484,2256.18,53486,503585935,32019727,89,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
laser,30,10000,3002,9000,337.851365,1822.98,5606,660352973,13920,31,0,358.476759,1911.31,5606,537404818,4652,14,0,953.506964,5222.25,5606,389893934,1836,10,0,341.289422,1825.74,5606,772974929,3404,17,0
c-58,30,500,37595,552551,193.784237,1059.88,12560,2304737233,179607185,5847607,0,414.501133,2270.23,12560,1601536044,115701241,130750,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
copter2,30,500,55476,759952,215.097144,1175.98,959,3009561848,410934840,35308041,0,359.123473,1965.34,959,2207458180,173617024,3327177,5,-1,-1,-1,-1,-1,-1,-1,116.318738,637.085,39425,9186012059,3228995410,222805296,0
turon_m,30,1,189924,1690876,220.553408,1207.9,31986,12083379,4003761,561100,0,349.713126,1911.71,31986,8818144,2796578,347983,0,-1,-1,-1,-1,-1,-1,-1,296.685288,1622.31,31986,16775275,7077116,406673,0
qpband,30,5000,20000,45000,335.908832,1838.98,7475,1878287224,206692026,56,0,311.385837,1703.65,7475,1643528686,119603837,32,0,686.599257,3738.58,7475,1995515823,266299362,37,0,337.039739,1843.85,7475,2056108833,188608278,80,0
c-69,30,500,67458,623914,220.312594,1206.7,32996,2692730074,242848072,4315972,0,392.261597,2148.49,32996,1980812656,184003138,144536,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
